rule,tuple,bc,n_points,N_min,N_max,n_att_at_Nmax,d_max_at_Nmax,depth_at_Nmax,attractor_class,coherent_attractor,wall_hadamard,n_recurrent_growth,n_recurrent_kappa,n_recurrent_base,n_recurrent_period,n_recurrent_irregular_kind,n_recurrent_parity_split,n_recurrent_irregular,n_recurrent_resid,n_recurrent_model,n_recurrent_kappa_even,n_recurrent_kappa_odd,n_recurrent_rec_order,n_recurrent_rec_coeffs,n_recurrent_base_exact,n_recurrent_base_name,d_max_growth,d_max_kappa,d_max_base,d_max_period,d_max_irregular_kind,d_max_parity_split,d_max_irregular,d_max_resid,d_max_model,d_max_kappa_even,d_max_kappa_odd,d_max_rec_order,d_max_rec_coeffs,d_max_base_exact,d_max_base_name,max_basin_growth,max_basin_kappa,max_basin_base,max_basin_period,max_basin_irregular_kind,max_basin_parity_split,max_basin_irregular,max_basin_resid,max_basin_model,max_basin_kappa_even,max_basin_kappa_odd,max_basin_rec_order,max_basin_rec_coeffs,max_basin_base_exact,max_basin_base_name,transient_depth_growth,transient_depth_kappa,transient_depth_base,transient_depth_period,transient_depth_irregular_kind,transient_depth_parity_split,transient_depth_irregular,transient_depth_resid,transient_depth_model,transient_depth_kappa_even,transient_depth_kappa_odd,transient_depth_rec_order,transient_depth_rec_coeffs,transient_depth_base_exact,transient_depth_base_name
59,VEVV,pbc,12,6,17,1,38048,1,extended,True,False,constant,0.0,1.0,1,,False,False,0.0,M0,0.0,0.0,1,1,1.0,,exponential,0.6160502018505718,1.8516001327145335,1,,False,False,0.05352118583870316,M2,0.6135750970296829,0.6139853471576437,4,"0,4,0,-2",1.8477590650225737,$\sqrt{2+\sqrt2}=2\cos(\pi/8)$,exponential,0.6931471805599452,1.9999999999999998,1,,False,False,3.759489045762708e-15,M2,0.6931471805599452,0.6931471805599452,1,2,2.0,2,constant,0.0,1.0,1,,False,False,0.0,M0,0.0,0.0,1,1,1.0,
59,VEVV,obc0,12,6,17,1,38048,1,extended,,False,constant,0.0,1.0,1,,False,False,0.0,M0,0.0,0.0,1,1,1.0,,exponential,0.6123549502505339,1.8447706304973244,1,,False,False,0.03908794747373734,M2,0.6140421448842837,0.6139853471576437,4,"0,4,0,-2",1.8477590650225737,$\sqrt{2+\sqrt2}=2\cos(\pi/8)$,exponential,0.6931471805599452,1.9999999999999998,1,,False,False,3.759489045762708e-15,M2,0.6931471805599452,0.6931471805599452,1,2,2.0,2,constant,0.0,1.0,1,,False,False,0.0,M0,0.0,0.0,1,1,1.0,
61,EIVV,pbc,12,6,17,1,51005,1,extended,True,False,constant,0.0,1.0,1,,False,False,0.0,M0,0.0,0.0,1,1,1.0,,exponential,0.6361392636411027,1.8891731822430788,1,,False,False,0.02145174476307743,M2,0.6353539023711932,0.6351021816353469,4,"0,3,0,2",1.887207676120684,$\sqrt{(3+\sqrt{17})/2}$,exponential,0.6931471805599452,1.9999999999999998,1,,False,False,3.759489045762708e-15,M2,0.6931471805599452,0.6931471805599452,1,2,2.0,2,constant,0.0,1.0,1,,False,False,0.0,M0,0.0,0.0,1,1,1.0,
61,EIVV,obc0,12,6,17,2,28642,1,multi-extended,,False,constant,-2.2835917240548305e-17,1.0,1,,False,False,1.1102230246251565e-16,M0,-2.1850670155047782e-17,-9.252331660799417e-18,1,1,1.0,,exponential,0.6389248755984168,1.8944430221057709,1,,False,False,0.09347277185859558,M2,0.6348438447117337,0.6350738089974329,4,"0,3,0,2",1.887207676120684,$\sqrt{(3+\sqrt{17})/2}$,exponential,0.6931471805599453,2.0,1,,False,False,4.938516948749184e-15,M2,0.6931471805599453,0.6931471805599457,1,2,2.0,2,constant,0.0,1.0,1,,False,False,0.0,M0,0.0,0.0,1,1,1.0,
62,IEVV,pbc,12,6,17,2,13122,19,multi-extended,True,False,constant,-2.2835917240548305e-17,1.0,1,,False,False,1.1102230246251565e-16,M0,-2.1850670155047782e-17,-9.252331660799417e-18,1,1,1.0,,exponential,0.5523237884506818,1.7372854146163457,1,,False,False,0.0710961369859677,M2,0.5493061443340547,0.5493061443340549,2,"0,3",1.7320508075688776,$\sqrt{3}$,irregular,,,1,undetermined,False,True,0.0010644976890178926,M2,0.6944465655090232,0.6937945750356227,2,"3,-2",2.0,2,polynomial,0.15057946489325996,1.1625076799815106,1,,False,False,0.11376356494188412,M1,0.14211959790486922,0.15047318677505195,4,"0,2,0,-1",1.0,
62,IEVV,obc0,12,6,17,2,10934,9,multi-extended,,False,constant,-2.2835917240548305e-17,1.0,1,,False,False,1.1102230246251565e-16,M0,-2.1850670155047782e-17,-9.252331660799417e-18,1,1,1.0,,exponential,0.5511070671483929,1.7351729078708202,1,,False,False,0.018778837183405776,M2,0.5525430877687296,0.5512352528089789,3,"1,3,-3",1.7320508075688779,$\sqrt{3}$,irregular,,,1,undetermined,False,True,0.0010644976890178926,M2,0.6944465655090232,0.6937945750356227,2,"3,-2",2.0,2,polynomial,0.09044359425621688,1.0946597608022273,1,,False,False,0.04687289299181976,M1,0.09664735979512641,0.08026875212351589,3,"1,1,-1",1.0,
63,EEVV,pbc,12,6,17,1,13122,1,extended,True,False,constant,0.0,1.0,1,,False,False,0.0,M0,0.0,0.0,1,1,1.0,,exponential,0.5523237884506818,1.7372854146163457,1,,False,False,0.0710961369859677,M2,0.5493061443340547,0.5493061443340549,2,"0,3",1.7320508075688776,$\sqrt{3}$,exponential,0.6931471805599452,1.9999999999999998,1,,False,False,3.759489045762708e-15,M2,0.6931471805599452,0.6931471805599452,1,2,2.0,2,constant,0.0,1.0,1,,False,False,0.0,M0,0.0,0.0,1,1,1.0,
63,EEVV,obc0,12,6,17,1,8748,1,extended,,False,constant,0.0,1.0,1,,False,False,0.0,M0,0.0,0.0,1,1,1.0,,exponential,0.552323788450682,1.7372854146163461,1,,False,False,0.07109613698596803,M2,0.5493061443340547,0.5493061443340549,2,"0,3",1.7320508075688776,$\sqrt{3}$,exponential,0.6931471805599452,1.9999999999999998,1,,False,False,3.759489045762708e-15,M2,0.6931471805599452,0.6931471805599452,1,2,2.0,2,constant,0.0,1.0,1,,False,False,0.0,M0,0.0,0.0,1,1,1.0,
64,DDID,pbc,12,6,17,1,1,2,unique-point,False,False,constant,0.0,1.0,1,,False,False,0.0,M0,0.0,0.0,1,1,1.0,,constant,0.0,1.0,1,,False,False,0.0,M0,0.0,0.0,1,1,1.0,,exponential,0.6931471805599452,1.9999999999999998,1,,False,False,3.759489045762708e-15,M2,0.6931471805599452,0.6931471805599452,1,2,2.0,2,constant,-2.2835917240548305e-17,1.0,1,,False,False,1.1102230246251565e-16,M0,-2.1850670155047782e-17,-9.252331660799417e-18,1,1,1.0,
64,DDID,obc0,12,6,17,1,1,2,unique-point,,False,constant,0.0,1.0,1,,False,False,0.0,M0,0.0,0.0,1,1,1.0,,constant,0.0,1.0,1,,False,False,0.0,M0,0.0,0.0,1,1,1.0,,exponential,0.6931471805599452,1.9999999999999998,1,,False,False,3.759489045762708e-15,M2,0.6931471805599452,0.6931471805599452,1,2,2.0,2,constant,-2.2835917240548305e-17,1.0,1,,False,False,1.1102230246251565e-16,M0,-2.1850670155047782e-17,-9.252331660799417e-18,1,1,1.0,
65,VDID,pbc,12,6,17,1,3571,1,extended,False,False,constant,0.0,1.0,1,,False,False,0.0,M0,0.0,0.0,1,1,1.0,,exponential,0.48112125803673894,1.6178874548643092,1,,False,False,0.0007714819635776351,M2,0.4809701928692892,0.48130430427742843,2,"1,1",1.618033988749895,golden $\varphi$,exponential,0.6931471805599452,1.9999999999999998,1,,False,False,3.759489045762708e-15,M2,0.6931471805599452,0.6931471805599452,1,2,2.0,2,constant,0.0,1.0,1,,False,False,0.0,M0,0.0,0.0,1,1,1.0,
65,VDID,obc0,12,6,17,1,4181,1,extended,,False,constant,0.0,1.0,1,,False,False,0.0,M0,0.0,0.0,1,1,1.0,,exponential,0.48122507373630224,1.6180554257011048,1,,False,False,0.00011265929382088123,M2,0.48124713694814836,0.48119834103931847,2,"1,1",1.618033988749895,golden $\varphi$,exponential,0.6931471805599452,1.9999999999999998,1,,False,False,3.759489045762708e-15,M2,0.6931471805599452,0.6931471805599452,1,2,2.0,2,constant,0.0,1.0,1,,False,False,0.0,M0,0.0,0.0,1,1,1.0,
66,DVID,pbc,12,6,17,1,1,14,unique-point,False,False,constant,0.0,1.0,1,,False,False,0.0,M0,0.0,0.0,1,1,1.0,,constant,0.0,1.0,1,,False,False,0.0,M0,0.0,0.0,1,1,1.0,,exponential,0.6931471805599452,1.9999999999999998,1,,False,False,3.759489045762708e-15,M2,0.6931471805599452,0.6931471805599452,1,2,2.0,2,polynomial,0.0897020945651394,1.093848371787286,2,,True,False,0.04844866078149844,M1,0.0897020945651394,0.08419547778204667,,,,
66,DVID,obc0,12,6,17,1,1,52,unique-point,,False,constant,0.0,1.0,1,,False,False,0.0,M0,0.0,0.0,1,1,1.0,,constant,0.0,1.0,1,,False,False,0.0,M0,0.0,0.0,1,1,1.0,,exponential,0.6931471805599452,1.9999999999999998,1,,False,False,3.759489045762708e-15,M2,0.6931471805599452,0.6931471805599452,1,2,2.0,2,exponential,0.16800114702512337,1.1829379675066007,1,,False,False,0.010286877877475014,M2,0.17361579862668425,0.16235337356980686,,,,
67,VVID,pbc,12,6,17,1,51005,1,extended,True,False,constant,0.0,1.0,1,,False,False,0.0,M0,0.0,0.0,1,1,1.0,,exponential,0.6361392636411027,1.8891731822430788,1,,False,False,0.02145174476307743,M2,0.6353539023711932,0.6351021816353469,4,"0,3,0,2",1.887207676120684,$\sqrt{(3+\sqrt{17})/2}$,exponential,0.6931471805599452,1.9999999999999998,1,,False,False,3.759489045762708e-15,M2,0.6931471805599452,0.6931471805599452,1,2,2.0,2,constant,0.0,1.0,1,,False,False,0.0,M0,0.0,0.0,1,1,1.0,
67,VVID,obc0,12,6,17,1,51005,1,extended,,False,constant,0.0,1.0,1,,False,False,0.0,M0,0.0,0.0,1,1,1.0,,exponential,0.6338690864562163,1.884889288824828,1,,False,False,0.02871521377516184,M2,0.6350738089974327,0.6351021816353469,4,"0,3,0,2",1.887207676120684,$\sqrt{(3+\sqrt{17})/2}$,exponential,0.6931471805599452,1.9999999999999998,1,,False,False,3.759489045762708e-15,M2,0.6931471805599452,0.6931471805599452,1,2,2.0,2,constant,0.0,1.0,1,,False,False,0.0,M0,0.0,0.0,1,1,1.0,
68,IDID,pbc,12,6,17,3571,1,1,multistable,False,False,exponential,0.48112125803673894,1.6178874548643092,1,,False,False,0.0007714819635776351,M2,0.4809701928692892,0.48130430427742843,2,"1,1",1.618033988749895,golden $\varphi$,constant,0.0,1.0,1,,False,False,0.0,M0,0.0,0.0,1,1,1.0,,irregular,,,1,arithmetic,False,True,1.2208415255011147,M2,-0.049510512897139196,-0.0784723063334366,,,,,constant,0.0,1.0,1,,False,False,0.0,M0,0.0,0.0,1,1,1.0,
68,IDID,obc0,12,6,17,4181,1,1,multistable,,False,exponential,0.48122507373630224,1.6180554257011048,1,,False,False,0.00011265929382088123,M2,0.48124713694814836,0.48119834103931847,2,"1,1",1.618033988749895,golden $\varphi$,constant,0.0,1.0,1,,False,False,0.0,M0,0.0,0.0,1,1,1.0,,irregular,,,1,arithmetic,False,True,1.2208415255011147,M2,-0.049510512897139196,-0.0784723063334366,,,,,constant,0.0,1.0,1,,False,False,0.0,M0,0.0,0.0,1,1,1.0,
69,EDID,pbc,12,6,17,119,1,2,multistable,False,False,exponential,0.284167792173884,1.328655850103643,1,,False,False,0.025710781157125974,M2,0.2839094699228845,0.284891272560239,3,"0,1,1",1.3247179572447454,plastic $\rho$,constant,0.0,1.0,1,,False,False,0.0,M0,0.0,0.0,1,1,1.0,,exponential,0.4982308394094242,1.6458069966726638,1,,False,False,0.12314240271790625,M2,0.5037161214828347,0.5031795676965519,4,"0,2,0,2",1.6528916502810698,$\sqrt{1+\sqrt3}$,constant,-2.2835917240548305e-17,1.0,1,,False,False,1.1102230246251565e-16,M0,-2.1850670155047782e-17,-9.252331660799417e-18,1,1,1.0,
69,EDID,obc0,12,6,17,114,1,2,multistable,,False,exponential,0.281984884452945,1.3257586802676216,1,,False,False,0.010657847340108726,M2,0.2838278552765097,0.27980398331342327,3,"0,1,1",1.3247179572447454,plastic $\rho$,constant,0.0,1.0,1,,False,False,0.0,M0,0.0,0.0,1,1,1.0,,exponential,0.5028423401390609,1.6534141635854211,2,,True,False,0.001174225425992125,M2,0.5028423401390609,0.5024419158767526,2,"2,2",1.6528916502810695,$\sqrt{1+\sqrt3}$,constant,-2.2835917240548305e-17,1.0,1,,False,False,1.1102230246251565e-16,M0,-2.1850670155047782e-17,-9.252331660799417e-18,1,1,1.0,
70,IVID,pbc,12,6,17,120,32,14,multi-extended,False,False,exponential,0.2702167600531645,1.3102484294737433,1,,False,False,0.022807373256501416,M2,0.2680910163937019,0.2728729669300429,4,"1,1,0,-1",1.324717957244747,plastic $\rho$,exponential,0.2310490601866486,1.2599210498948734,3,,False,False,9.992007221626409e-16,M1,0.1782378464297002,0.25745466706512266,1,2,1.2599210498948732,$2^{1/3}$,exponential,0.5525430877687296,1.7376664419010104,2,,True,False,0.0017631994905831783,M2,0.5525430877687296,0.5493061443340549,2,"4,-3",1.7320508075688772,$\sqrt{3}$,polynomial,0.11980978930728506,1.1272824100173884,1,,False,False,0.0695914125314428,M1,0.12237714193529833,0.12237714193529838,3,"1,1,-1",1.0,
70,IVID,obc0,12,6,17,264,64,14,multi-extended,,False,exponential,0.28794768769342044,1.3336875340273218,1,,False,False,0.0024404076935180975,M2,0.2892482648572745,0.28650485771541057,4,"1,1,0,-1",1.324717957244747,plastic $\rho$,exponential,0.23104906018664867,1.2599210498948734,3,,False,False,1.3136335981433192e-15,M2,0.2178462567474113,0.25745466706512266,1,2,1.2599210498948732,$2^{1/3}$,exponential,0.5493061443340547,1.732050807568877,2,,True,False,0.005740477584277169,M2,0.5493061443340547,0.5044346553671125,,,,,polynomial,0.11980978930728506,1.1272824100173884,1,,False,False,0.0695914125314428,M1,0.12237714193529833,0.12237714193529838,3,"1,1,-1",1.0,
71,EVID,pbc,12,6,17,119,32,8,multi-extended,False,False,exponential,0.284167792173884,1.328655850103643,1,,False,False,0.025710781157125974,M2,0.2839094699228845,0.284891272560239,3,"0,1,1",1.3247179572447454,plastic $\rho$,exponential,0.2310490601866486,1.2599210498948734,3,,False,False,9.992007221626409e-16,M1,0.1782378464297002,0.25745466706512266,1,2,1.2599210498948732,$2^{1/3}$,exponential,0.5037161214828347,1.6548595174047347,2,,True,False,0.004423415588331599,M2,0.5037161214828347,0.5013640212290178,2,"2,2",1.6528916502810695,$\sqrt{1+\sqrt3}$,polynomial,0.09340368490968753,1.097904853443612,1,,False,False,0.11111700591140303,M1,0.09769929128321998,0.09664735979512645,,,,
71,EVID,obc0,12,6,17,114,64,9,multi-extended,,False,exponential,0.281984884452945,1.3257586802676216,1,,False,False,0.010657847340108726,M2,0.2838278552765097,0.27980398331342327,3,"0,1,1",1.3247179572447454,plastic $\rho$,exponential,0.23104906018664867,1.2599210498948734,3,,False,False,1.3136335981433192e-15,M2,0.2178462567474113,0.25745466706512266,1,2,1.2599210498948732,$2^{1/3}$,exponential,0.5028423401390609,1.6534141635854211,2,,True,False,0.001174225425992125,M2,0.5028423401390609,0.5024419158767526,2,"2,2",1.6528916502810695,$\sqrt{1+\sqrt3}$,polynomial,0.08454929967396085,1.0882264921208387,1,,False,False,0.10335327374876484,M1,0.09769929128321998,0.06717561884595646,,,,
72,DIID,pbc,12,6,17,664,1,2,multistable,False,False,exponential,0.38125217492464636,1.4641167723971962,1,,False,False,0.00926893257139741,M2,0.3820695475983478,0.38020489484705655,3,"1,0,1",1.4655712318767682,supergolden $\psi$,constant,0.0,1.0,1,,False,False,0.0,M0,0.0,0.0,1,1,1.0,,exponential,0.575268702377345,1.7776081102724908,1,,False,False,0.024251975581683374,M2,0.5710229772683352,0.5809412951070023,,,,,constant,-2.2835917240548305e-17,1.0,1,,False,False,1.1102230246251565e-16,M0,-2.1850670155047782e-17,-9.252331660799417e-18,1,1,1.0,
72,DIID,obc0,12,6,17,595,1,2,multistable,,False,exponential,0.381831520308958,1.464965247447698,1,,False,False,0.00302092603550698,M2,0.3814475966683008,0.3822709581513779,3,"1,0,1",1.4655712318767682,supergolden $\psi$,constant,0.0,1.0,1,,False,False,0.0,M0,0.0,0.0,1,1,1.0,,exponential,0.5759149941331377,1.7787573350664434,1,,False,False,0.01730235388674922,M2,0.5776631075652214,0.5755922133973181,,,,,constant,-2.2835917240548305e-17,1.0,1,,False,False,1.1102230246251565e-16,M0,-2.1850670155047782e-17,-9.252331660799417e-18,1,1,1.0,
73,VIID,pbc,12,6,17,664,3571,1,multi-extended,False,False,exponential,0.38125217492464636,1.4641167723971962,1,,False,False,0.00926893257139741,M2,0.3820695475983478,0.38020489484705655,3,"1,0,1",1.4655712318767682,supergolden $\psi$,exponential,0.48112125803673894,1.6178874548643092,1,,False,False,0.0007714819635776351,M2,0.4809701928692892,0.48130430427742843,2,"1,1",1.618033988749895,golden $\varphi$,exponential,0.575268702377345,1.7776081102724908,1,,False,False,0.024251975581683374,M2,0.5710229772683352,0.5809412951070023,,,,,constant,0.0,1.0,1,,False,False,0.0,M0,0.0,0.0,1,1,1.0,
73,VIID,obc0,12,6,17,595,4181,1,multi-extended,,False,exponential,0.381831520308958,1.464965247447698,1,,False,False,0.00302092603550698,M2,0.3814475966683008,0.3822709581513779,3,"1,0,1",1.4655712318767682,supergolden $\psi$,exponential,0.48122507373630224,1.6180554257011048,1,,False,False,0.00011265929382088123,M2,0.48124713694814836,0.48119834103931847,2,"1,1",1.618033988749895,golden $\varphi$,exponential,0.5759149941331377,1.7787573350664434,1,,False,False,0.01730235388674922,M2,0.5776631075652214,0.5755922133973181,,,,,constant,0.0,1.0,1,,False,False,0.0,M0,0.0,0.0,1,1,1.0,
74,DEID,pbc,12,6,17,7,27,5,multi-extended,False,False,irregular,,,1,arithmetic,False,True,0.4095470076557774,M1,0.09651887427233681,0.13773106859035913,,,,,irregular,,,1,arithmetic,False,True,0.3744894046513905,M1,0.15942520486187542,0.1336197861073556,,,,,irregular,,,2,arithmetic,True,True,0.11950636542047842,M2,0.6931508705886936,0.5740130486445364,,,,,exponential,0.09717895307912507,1.1020575725717894,1,,False,False,0.219457450399769,M2,0.14877590251860168,0.03329977953593914,,,,
74,DEID,obc0,12,6,17,7,1,10,multistable,,False,polynomial,0.07375389175013755,1.0765418270659055,1,,False,False,0.059250010520538646,M1,0.07007535397769178,0.07789835180372157,4,"1,0,1,-1",1.0,,constant,0.0,1.0,1,,False,False,0.0,M0,0.0,0.0,1,1,1.0,,exponential,0.6741819469521789,1.9624269498046978,2,,True,False,0.017836935819957468,M2,0.6586685948142696,0.6741819469521789,,,,,polynomial,0.0831941721345865,1.086752805174691,1,,False,False,0.046123985825961604,M1,0.0802687521235158,0.08473400537599703,,,,
75,VEID,pbc,12,6,17,1,35,7,extended,True,False,constant,5.464188999561227e-17,1.0,3,,False,False,2.220446049250313e-16,M0,-0.06277784506674913,-1.9383238508770498e-17,1,1,1.0,,polynomial,0.1747462453501616,1.1909439706955656,3,,False,False,0.023199869656851866,M0,0.3326110299563951,0.019983441195274558,,,,,exponential,0.6931471805599456,2.0000000000000004,3,,False,False,2.8780270159990897e-15,M1,0.8119724115130784,0.5743219496068119,,,,,polynomial,0.07475968172084459,1.0776251467433233,1,,False,False,0.16192600433934798,M1,0.06567758019848445,0.0749415144542808,,,,
75,VEID,obc0,12,6,17,1,1,52,unique-point,,False,constant,0.0,1.0,1,,False,False,0.0,M0,0.0,0.0,1,1,1.0,,constant,5.987301699556456e-17,1.0,3,,False,False,1.1102230246251565e-16,M0,0.03960841031771116,-0.03960841031771116,1,1,1.0,,exponential,0.6931471805599452,1.9999999999999998,1,,False,False,3.759489045762708e-15,M2,0.6931471805599452,0.6931471805599452,1,2,2.0,2,polynomial,0.166805045730335,1.1815238997247515,1,,False,False,0.025352823372014617,M1,0.1724173805955478,0.16235337356980686,,,,
76,IIID,pbc,12,6,17,31553,1,1,multistable,False,False,exponential,0.6091814821733131,1.838925589222995,1,,False,False,0.0018578017520863208,M2,0.6088526893093368,0.6095720851620781,3,"1,1,1",1.839286755214161,tribonacci $\psi$,constant,0.0,1.0,1,,False,False,0.0,M0,0.0,0.0,1,1,1.0,,irregular,,,1,arithmetic,False,True,0.947506312997919,M2,-0.2574546670651229,-0.3168672825416896,,,,,constant,0.0,1.0,1,,False,False,0.0,M0,0.0,0.0,1,1,1.0,
76,IIID,obc0,12,6,17,35890,1,1,multistable,,False,exponential,0.6094085450457662,1.8393431883583469,1,,False,False,0.0001666488160854552,M2,0.6094340002369705,0.6093794796209163,3,"1,1,1",1.839286755214161,tribonacci $\psi$,constant,0.0,1.0,1,,False,False,0.0,M0,0.0,0.0,1,1,1.0,,irregular,,,1,arithmetic,False,True,0.7850562419078274,M2,-0.17823784642970042,-0.24368718442071144,,,,,constant,0.0,1.0,1,,False,False,0.0,M0,0.0,0.0,1,1,1.0,
77,EIID,pbc,12,6,17,3570,1,1,multistable,False,False,exponential,0.47834027989174965,1.6133943956567256,1,,False,False,0.028490815122760166,M2,0.47448797079451493,0.4827849034885254,4,"0,1,2,1",1.6180339887498942,golden $\varphi$,constant,0.0,1.0,1,,False,False,0.0,M0,0.0,0.0,1,1,1.0,,irregular,,,1,arithmetic,False,True,1.4875579490322424,M2,-0.06262840344314503,-0.0515887963259034,,,,,constant,0.0,1.0,1,,False,False,0.0,M0,0.0,0.0,1,1,1.0,
77,EIID,obc0,12,6,17,3383,1,1,multistable,,False,exponential,0.48154503702333434,1.6185732268679764,1,,False,False,0.006159593864979395,M2,0.48079067082860155,0.48248586241206326,4,"0,1,2,1",1.6180339887498942,golden $\varphi$,constant,0.0,1.0,1,,False,False,0.0,M0,0.0,0.0,1,1,1.0,,irregular,,,1,arithmetic,False,True,1.5786261741285612,M2,-0.051588796325903505,-0.11460959275833013,,,,,constant,0.0,1.0,1,,False,False,0.0,M0,0.0,0.0,1,1,1.0,
78,IEID,pbc,12,6,17,120,1,8,multistable,False,False,exponential,0.2702167600531645,1.3102484294737433,1,,False,False,0.022807373256501416,M2,0.2680910163937019,0.2728729669300429,4,"1,1,0,-1",1.324717957244747,plastic $\rho$,constant,0.0,1.0,1,,False,False,0.0,M0,0.0,0.0,1,1,1.0,,exponential,0.5525430877687296,1.7376664419010104,2,,True,False,0.0017631994905831783,M2,0.5525430877687296,0.5493061443340549,2,"4,-3",1.7320508075688772,$\sqrt{3}$,polynomial,0.09461979280641752,1.0992408363907982,1,,False,False,0.05254413296500119,M1,0.09664735979512641,0.09664735979512645,3,"1,1,-1",1.0,
78,IEID,obc0,12,6,17,264,1,9,multistable,,False,exponential,0.28794768769342044,1.3336875340273218,1,,False,False,0.0024404076935180975,M2,0.2892482648572745,0.28650485771541057,4,"1,1,0,-1",1.324717957244747,plastic $\rho$,constant,0.0,1.0,1,,False,False,0.0,M0,0.0,0.0,1,1,1.0,,exponential,0.5493061443340547,1.732050807568877,2,,True,False,0.005740477584277169,M2,0.5493061443340547,0.5044346553671125,,,,,polynomial,0.09044359425621688,1.0946597608022273,1,,False,False,0.04687289299181976,M1,0.09664735979512641,0.08026875212351589,3,"1,1,-1",1.0,
79,EEID,pbc,12,6,17,119,1,2,multistable,False,False,exponential,0.284167792173884,1.328655850103643,1,,False,False,0.025710781157125974,M2,0.2839094699228845,0.284891272560239,3,"0,1,1",1.3247179572447454,plastic $\rho$,constant,0.0,1.0,1,,False,False,0.0,M0,0.0,0.0,1,1,1.0,,exponential,0.5037161214828347,1.6548595174047347,2,,True,False,0.004397307775635639,M2,0.5037161214828347,0.5024419158767527,2,"2,2",1.6528916502810695,$\sqrt{1+\sqrt3}$,constant,-2.2835917240548305e-17,1.0,1,,False,False,1.1102230246251565e-16,M0,-2.1850670155047782e-17,-9.252331660799417e-18,1,1,1.0,
79,EEID,obc0,12,6,17,114,1,2,multistable,,False,exponential,0.281984884452945,1.3257586802676216,1,,False,False,0.010657847340108726,M2,0.2838278552765097,0.27980398331342327,3,"0,1,1",1.3247179572447454,plastic $\rho$,constant,0.0,1.0,1,,False,False,0.0,M0,0.0,0.0,1,1,1.0,,exponential,0.5028423401390609,1.6534141635854211,2,,True,False,0.001174225425992125,M2,0.5028423401390609,0.5024419158767526,2,"2,2",1.6528916502810695,$\sqrt{1+\sqrt3}$,constant,-2.2835917240548305e-17,1.0,1,,False,False,1.1102230246251565e-16,M0,-2.1850670155047782e-17,-9.252331660799417e-18,1,1,1.0,
80,DDED,pbc,12,6,17,10,9,1,multi-extended,False,False,exponential,0.13106185340940787,1.140038294386594,1,,False,False,0.12834924891733102,M2,0.12821106143804875,0.1280335968666409,,,,,polynomial,0.09044359425621688,1.0946597608022273,1,,False,False,0.04687289299181976,M1,0.09664735979512641,0.08026875212351589,3,"1,1,-1",1.0,,exponential,0.5658782395368406,1.7609936780614484,1,,False,False,0.09524566313013276,M2,0.5751360486264344,0.5621971825481725,,,,,constant,0.0,1.0,1,,False,False,0.0,M0,0.0,0.0,1,1,1.0,
80,DDED,obc0,12,6,17,1,1,9,unique-point,,False,constant,0.0,1.0,1,,False,False,0.0,M0,0.0,0.0,1,1,1.0,,constant,0.0,1.0,1,,False,False,0.0,M0,0.0,0.0,1,1,1.0,,exponential,0.6931471805599452,1.9999999999999998,1,,False,False,3.759489045762708e-15,M2,0.6931471805599452,0.6931471805599452,1,2,2.0,2,polynomial,0.09044359425621688,1.0946597608022273,1,,False,False,0.04687289299181976,M1,0.09664735979512641,0.08026875212351589,3,"1,1,-1",1.0,
81,VDED,pbc,12,6,17,1,25,9,extended,True,False,constant,0.0,1.0,1,,False,False,0.0,M0,0.0,0.0,1,1,1.0,,irregular,,,1,undetermined,False,True,1.0701048691050201,M0,-0.0354452033276172,0.1323504069920428,,,,,exponential,0.6931471805599452,1.9999999999999998,1,,False,False,3.759489045762708e-15,M2,0.6931471805599452,0.6931471805599452,1,2,2.0,2,polynomial,0.08454929967396085,1.0882264921208387,1,,False,False,0.10335327374876484,M1,0.09769929128321998,0.06717561884595646,,,,
81,VDED,obc0,12,6,17,1,4181,1,extended,,False,constant,0.0,1.0,1,,False,False,0.0,M0,0.0,0.0,1,1,1.0,,exponential,0.48122507373630224,1.6180554257011048,1,,False,False,0.00011265929382088123,M2,0.48124713694814836,0.48119834103931847,2,"1,1",1.618033988749895,golden $\varphi$,exponential,0.6931471805599452,1.9999999999999998,1,,False,False,3.759489045762708e-15,M2,0.6931471805599452,0.6931471805599452,1,2,2.0,2,constant,0.0,1.0,1,,False,False,0.0,M0,0.0,0.0,1,1,1.0,
82,DVED,pbc,12,6,17,2,2377,1,multi-extended,True,False,constant,-0.029706307738283363,0.9707305877491863,2,,True,False,0.34657359027997264,M0,-0.029706307738283363,-9.252331660799417e-18,2,"0,1",1.0,,irregular,,,1,undetermined,False,True,2.6349756375184326,M0,0.024138481129719676,0.4437765309904181,,,,,irregular,,,1,undetermined,False,True,0.0433396448641525,M2,0.7139429493098318,0.6989232806741782,,,,,irregular,,,2,undetermined,True,True,0.5493061443340549,M0,0.04708338380006181,0.0,2,"0,1",1.0,
82,DVED,obc0,12,6,17,1,1,3,unique-point,,False,constant,0.0,1.0,1,,False,False,0.0,M0,0.0,0.0,1,1,1.0,,constant,0.0,1.0,1,,False,False,0.0,M0,0.0,0.0,1,1,1.0,,exponential,0.6931471805599452,1.9999999999999998,1,,False,False,3.759489045762708e-15,M2,0.6931471805599452,0.6931471805599452,1,2,2.0,2,constant,-2.1850670155047782e-17,1.0,2,,True,False,4.440892098500626e-16,M0,-2.1850670155047782e-17,-1.5386180959570884e-18,1,1,1.0,
